dataset,selector,objective,run,solution_type,thresholds,acc,rec,prec,f1,ddp,deo
compas,topsis,ddp_kl,11,post,"[0.4187498986721039, 0.5322216749191284]",0.6646757679180887,0.4144981412639405,0.7408637873754153,0.531585220500596,0.1454965576226096,0.160913647755753
compas,topsis,ddp_kl,11,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp_kl,12,post,"[0.18397720158100128, 0.2316124588251114]",0.6646757679180887,0.4200743494423792,0.7361563517915309,0.5349112426035503,0.15181900230121864,0.1674071542492595
compas,topsis,ddp_kl,12,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp_kl,13,post,"[0.5104120969772339, 0.14510777592658997]",0.523037542662116,0.9330855018587361,0.4897560975609756,0.6423544465770953,0.050007796736711296,0.07530189109136476
compas,topsis,ddp_kl,13,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp_kl,14,post,"[0.027822600677609444, 0.03051886521279812]",0.6638225255972696,0.4721189591078067,0.6978021978021978,0.5631929046563193,0.17865395247298313,0.18204602415128734
compas,topsis,ddp_kl,14,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp_kl,15,post,"[0.18038809299468994, 0.2269878387451172]",0.6646757679180887,0.4200743494423792,0.7361563517915309,0.5349112426035503,0.15181900230121864,0.1674071542492595
compas,topsis,ddp_kl,15,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp_kl,16,post,"[0.5729512572288513, 0.4120340049266815]",0.6715017064846417,0.7527881040892194,0.6164383561643836,0.6778242677824268,0.1717313953323536,0.07985873775347463
compas,topsis,ddp_kl,16,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp_kl,17,post,"[0.8504155874252319, 0.39802485704421997]",0.5930034129692833,0.8680297397769516,0.5349369988545246,0.66194188518781,0.11689907242459607,0.1068010936431989
compas,topsis,ddp_kl,17,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp_kl,18,post,"[0.6896314024925232, 0.4677933156490326]",0.6578498293515358,0.7788104089219331,0.5977175463623395,0.6763518966908797,0.1461013953796066,0.1101617680565049
compas,topsis,ddp_kl,18,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp_kl,19,post,"[0.1582159698009491, 0.17517603933811188]",0.6629692832764505,0.4628252788104089,0.7014084507042253,0.5576707726763718,0.16917028545506954,0.1712235133287765
compas,topsis,ddp_kl,19,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,0,post,"[0.13655589520931244, 0.15150389075279236]",0.6629692832764505,0.4628252788104089,0.7014084507042253,0.5576707726763718,0.16917028545506954,0.1712235133287765
compas,topsis,deo_kl,0,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,1,post,"[0.9145272970199585, 0.4167851209640503]",0.5844709897610921,0.8698884758364313,0.5288135593220339,0.657765284609979,0.11292982464430334,0.09364319890635675
compas,topsis,deo_kl,1,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,2,post,"[0.7221106886863708, 0.10923629254102707]",0.47952218430034127,0.9795539033457249,0.46802841918294846,0.6334134615384616,0.012446426968203528,0.008487126908179543
compas,topsis,deo_kl,2,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,3,post,"[0.04693785309791565, 0.049100302159786224]",0.6672354948805461,0.5018587360594795,0.6887755102040817,0.5806451612903226,0.18046846574397407,0.1553884711779449
compas,topsis,deo_kl,3,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,4,post,"[0.014248775318264961, 0.3017916679382324]",0.5503412969283277,0.022304832713754646,0.9230769230769231,0.043557168784029036,0.0136986301369863,0.025974025974025976
compas,topsis,deo_kl,4,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,5,post,"[0.14598451554775238, 0.16167888045310974]",0.6629692832764505,0.4628252788104089,0.7014084507042253,0.5576707726763718,0.16917028545506954,0.1712235133287765
compas,topsis,deo_kl,5,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,6,post,"[0.22760751843452454, 0.28735607862472534]",0.6663822525597269,0.4200743494423792,0.740983606557377,0.5361803084223014,0.1497115207416823,0.1674071542492595
compas,topsis,deo_kl,6,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,7,post,"[0.17923584580421448, 0.17333009839057922]",0.6791808873720137,0.5743494423791822,0.6776315789473685,0.6217303822937625,0.18698937281159775,0.1631920710868079
compas,topsis,deo_kl,7,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,8,post,"[0.16967567801475525, 0.21152310073375702]",0.6672354948805461,0.4256505576208178,0.7387096774193549,0.5400943396226415,0.1549802246405232,0.173900660742766
compas,topsis,deo_kl,8,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,9,post,"[0.22901958227157593, 0.14340290427207947]",0.6390784982935154,0.7992565055762082,0.5771812080536913,0.6703039750584567,0.1315474868518668,0.10332649806334016
compas,topsis,deo_kl,9,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,10,post,"[0.18353581428527832, 0.18993787467479706]",0.6689419795221843,0.5111524163568774,0.6875,0.5863539445628998,0.16674620913210506,0.1355661881977671
compas,topsis,deo_kl,10,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,11,post,"[0.8741161227226257, 0.008970257826149464]",0.4590443686006826,1.0,0.4590443686006826,0.6292397660818714,0.0,0.0
compas,topsis,deo_kl,11,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,12,post,"[0.23338280618190765, 0.2945535182952881]",0.6655290102389079,0.4200743494423792,0.738562091503268,0.5355450236966824,0.15076526152145048,0.1674071542492595
compas,topsis,deo_kl,12,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,13,post,"[0.32651856541633606, 0.08947402238845825]",0.5196245733788396,0.9368029739776952,0.4878993223620523,0.6416295353278166,0.04182358583734591,0.04898610161768058
compas,topsis,deo_kl,13,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,14,post,"[0.06993304193019867, 0.06759998202323914]",0.6800341296928327,0.5762081784386617,0.6783369803063457,0.6231155778894473,0.18804311359136597,0.16535657325131004
compas,topsis,deo_kl,14,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,15,post,"[0.15488621592521667, 0.17283938825130463]",0.6629692832764505,0.4591078066914498,0.7037037037037037,0.5556805399325084,0.17049336804850043,0.16689450899977215
compas,topsis,deo_kl,15,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,16,post,"[0.11787136644124985, 0.11398154497146606]",0.6791808873720137,0.5743494423791822,0.6776315789473685,0.6217303822937625,0.18698937281159775,0.1631920710868079
compas,topsis,deo_kl,16,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,17,post,"[0.321723073720932, 0.09126075357198715]",0.523037542662116,0.9330855018587361,0.4897560975609756,0.6423544465770953,0.050007796736711296,0.07530189109136476
compas,topsis,deo_kl,17,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,18,post,"[0.188644677400589, 0.2348945289850235]",0.6663822525597269,0.4256505576208178,0.7363344051446945,0.5394581861012956,0.15603396542029135,0.173900660742766
compas,topsis,deo_kl,18,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,deo_kl,19,post,"[0.5386598110198975, 0.6005858182907104]",0.6621160409556314,0.4591078066914498,0.7017045454545454,0.5550561797752809,0.1715471088282686,0.16689450899977215
compas,topsis,deo_kl,19,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,0,post,"[0.0815030187368393, 0.07878421247005463]",0.6800341296928327,0.5762081784386617,0.6783369803063457,0.6231155778894473,0.18804311359136597,0.16535657325131004
compas,topsis,ddp + deo,0,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,1,post,"[0.005900923628360033, 0.1855807602405548]",0.5477815699658704,0.016728624535315983,0.9,0.032846715328467155,0.01053740779768177,0.01948051948051948
compas,topsis,ddp + deo,1,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,2,post,"[0.6377764940261841, 0.5021651983261108]",0.6766211604095563,0.7044609665427509,0.6327212020033389,0.6666666666666666,0.171532932943339,0.10019366598313961
compas,topsis,ddp + deo,2,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,3,post,"[0.14552254974842072, 0.16144143044948578]",0.6629692832764505,0.4628252788104089,0.7014084507042253,0.5576707726763718,0.16917028545506954,0.1712235133287765
compas,topsis,ddp + deo,3,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,4,post,"[0.19706687331199646, 0.2501833736896515]",0.6655290102389079,0.4163568773234201,0.7417218543046358,0.5333333333333333,0.14655029840237777,0.16307814992025516
compas,topsis,ddp + deo,4,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,5,post,"[0.23106491565704346, 0.2908697724342346]",0.6646757679180887,0.4200743494423792,0.7361563517915309,0.5349112426035503,0.15181900230121864,0.1674071542492595
compas,topsis,ddp + deo,5,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,6,post,"[0.6485328674316406, 0.3041698932647705]",0.5930034129692833,0.8680297397769516,0.5349369988545246,0.66194188518781,0.11689907242459607,0.1068010936431989
compas,topsis,ddp + deo,6,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,7,post,"[0.1966402679681778, 0.24829132854938507]",0.6663822525597269,0.4200743494423792,0.740983606557377,0.5361803084223014,0.1497115207416823,0.1674071542492595
compas,topsis,ddp + deo,7,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,8,post,"[0.7087705731391907, 0.5122184157371521]",0.674061433447099,0.7527881040892194,0.6192660550458715,0.6795302013422819,0.1741082187055527,0.07985873775347463
compas,topsis,ddp + deo,8,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,9,post,"[0.242060586810112, 0.3030525743961334]",0.6655290102389079,0.42193308550185876,0.737012987012987,0.5366430260047281,0.1528727430809868,0.16957165641376165
compas,topsis,ddp + deo,9,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,10,post,"[0.7329445481300354, 0.3878862261772156]",0.6092150170648464,0.8364312267657993,0.5487804878048781,0.6627393225331369,0.11089322250941513,0.08532695374800636
compas,topsis,ddp + deo,10,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,11,post,"[0.16714246571063995, 0.04683414101600647]",0.5196245733788396,0.9330855018587361,0.4878522837706511,0.6407147415443523,0.04868471414328046,0.07530189109136476
compas,topsis,ddp + deo,11,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,12,post,"[0.17654283344745636, 0.2225567102432251]",0.6655290102389079,0.4200743494423792,0.738562091503268,0.5355450236966824,0.15076526152145048,0.1674071542492595
compas,topsis,ddp + deo,12,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,13,post,"[0.5668982267379761, 0.7072848081588745]",0.6672354948805461,0.4256505576208178,0.7387096774193549,0.5400943396226415,0.1549802246405232,0.173900660742766
compas,topsis,ddp + deo,13,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,14,post,"[0.4554903507232666, 0.21311789751052856]",0.5930034129692833,0.8680297397769516,0.5349369988545246,0.66194188518781,0.11689907242459607,0.1068010936431989
compas,topsis,ddp + deo,14,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,15,post,"[0.18985508382320404, 0.23985497653484344]",0.6663822525597269,0.4200743494423792,0.740983606557377,0.5361803084223014,0.1497115207416823,0.1674071542492595
compas,topsis,ddp + deo,15,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,16,post,"[0.36531850695610046, 0.10232783854007721]",0.5196245733788396,0.9330855018587361,0.4878522837706511,0.6407147415443523,0.04868471414328046,0.07530189109136476
compas,topsis,ddp + deo,16,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,17,post,"[0.15427422523498535, 0.09833557158708572]",0.6484641638225256,0.7992565055762082,0.5858310626702997,0.6761006289308176,0.14764656683693478,0.10332649806334016
compas,topsis,ddp + deo,17,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,18,post,"[0.04923227056860924, 0.05154206231236458]",0.6680887372013652,0.5018587360594795,0.690537084398977,0.581270182992465,0.1794147249642059,0.1553884711779449
compas,topsis,ddp + deo,18,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp + deo,19,post,"[0.17918048799037933, 0.22632382810115814]",0.6663822525597269,0.4200743494423792,0.740983606557377,0.5361803084223014,0.1497115207416823,0.1674071542492595
compas,topsis,ddp + deo,19,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
compas,topsis,ddp_kl + deo_kl,0,post,"[0.16893965005874634, 0.1828819215297699]",0.6663822525597269,0.48141263940520446,0.6981132075471698,0.5698569856985699,0.16941600079384958,0.16222374117110955
compas,topsis,ddp_kl + deo_kl,0,baseline,,0.6706484641638225,0.5390334572490706,0.677570093457944,0.6004140786749482,0.17409876811559963,0.1527113237639553
